Year,Month,Mean_File_Count,Mean_Word_Count,Mean_Positive,Mean_Negative,Mean_Sentiment_Score,Median_Sentiment_Score,StdDev_Sentiment_Score,Date,Mean_Sentiment_Score_Corrected,Mean_Positive_Corrected,Mean_Negative_Corrected,Median_Sentiment_Score_Corrected,StdDev_Sentiment_Score_Corrected,ORG,GPE,PERSON,WORK_OF_ART,PRODUCT,NORP,LOC,LAW,FAC,EVENT,LANGUAGE
2010,10,6,4191.166666666667,143.5,100.66666666666669,18.125,17.387500000000014,9.39789870130553,2010-10-01,0.0043245715194655,0.0342386765816996,0.0240187696345488,0.00414860619557,0.00224231090022,385.0,135.0,176.0,31.0,4.0,8.0,5.0,1.0,6.0,6.0,
2010,11,7,3778.0,151.14285714285714,97.57142857142856,24.503571428571423,19.3,23.22424841164324,2010-11-01,0.0064858579747409,0.0400060500642819,0.0258262119035014,0.0051085230280571,0.0061472335658134,200.0,98.0,57.0,12.0,,8.0,4.0,3.0,1.0,6.0,
2010,12,4,3829.25,131.5,80.75,22.575,16.825000000000003,18.79550034804428,2010-12-01,0.0058954103283932,0.0343409283802311,0.0210876803551609,0.0043938107984592,0.004908402519565,76.0,33.0,15.0,,,,,1.0,,1.0,
2011,1,4,6080.25,203.5,122.75,42.11249999999998,30.9375,40.03589275054736,2011-01-01,0.0069261132354755,0.0334690185436454,0.020188314625221,0.0050881953867028,0.0065845800338057,247.0,77.0,133.0,14.0,9.0,7.0,1.0,,4.0,1.0,
2011,2,6,4011.1666666666665,128.66666666666666,81.16666666666667,23.95416666666667,23.550000000000004,10.783777360770513,2011-02-01,0.0059718701957036,0.0320771180454564,0.0202351767981052,0.0058711098184235,0.0026884391143317,375.0,116.0,126.0,23.0,1.0,22.0,3.0,2.0,4.0,3.0,
2011,3,7,3741.714285714286,142.28571428571428,88.71428571428571,24.77857142857142,12.400000000000002,32.62525998801714,2011-03-01,0.0066222510690287,0.0380268784361637,0.0237095296273671,0.0033139890042761,0.0087193349082208,180.0,44.0,59.0,12.0,1.0,8.0,3.0,9.0,2.0,1.0,
2011,4,8,4128.375,145.75,85.625,30.118749999999988,34.92499999999996,22.41664619843284,2011-04-01,0.0072955460683683,0.0353044478759802,0.0207406061707088,0.0084597450570745,0.0054298958303043,292.0,122.0,70.0,17.0,1.0,5.0,6.0,4.0,1.0,6.0,
2011,5,6,3684.6666666666665,145.83333333333334,46.5,42.42083333333334,32.77500000000001,26.21456854816929,2011-05-01,0.0115128007960919,0.0395784331463723,0.0126198661118147,0.0088949701465532,0.0071145020485351,337.0,191.0,177.0,32.0,4.0,28.0,4.0,,3.0,2.0,
2011,6,8,4328.5,144.0,102.875,14.421875,12.6,10.90730781812293,2011-06-01,0.0033318412845096,0.0332678757075199,0.0237668938431327,0.0029109391244079,0.0025198816722012,291.0,105.0,120.0,23.0,4.0,33.0,4.0,1.0,2.0,4.0,
2011,8,3,3996.0,133.33333333333334,100.66666666666669,18.616666666666667,23.824999999999992,10.347352721026445,2011-08-01,0.0046588254921588,0.0333667000333667,0.0251918585251918,0.0059622122122122,0.0025894276078644,43.0,36.0,14.0,1.0,,3.0,1.0,,1.0,3.0,
2011,9,8,4207.875,155.5,98.0,27.78125,14.4625,31.79562175048633,2011-09-01,0.0066022042004574,0.036954519799186,0.0232896652110625,0.0034370079909693,0.0075562182219021,338.0,134.0,168.0,31.0,1.0,21.0,9.0,2.0,2.0,7.0,2.0
2011,10,5,5181.8,181.6,133.6,16.469999999999978,18.649999999999995,31.93056627277384,2011-10-01,0.0031784322050252,0.0350457370025859,0.0257825466054266,0.0035991354355629,0.0061620607265378,324.0,99.0,99.0,24.0,6.0,22.0,4.0,2.0,3.0,9.0,2.0
2011,11,8,3799.625,146.875,86.625,22.81875,25.23749999999999,16.036140823153183,2011-11-01,0.0060055268612034,0.038655130440504,0.0227983024640589,0.0066421028390959,0.0042204535508512,294.0,166.0,59.0,13.0,10.0,30.0,16.0,4.0,8.0,6.0,
2011,12,2,4416.5,142.0,85.5,27.862499999999997,27.862499999999997,26.322049929669223,2011-12-01,0.0063087286312691,0.0321521566851579,0.0193592211026831,0.0063087286312691,0.0059599343212202,23.0,2.0,12.0,,,,,1.0,1.0,,
2012,1,7,5183.285714285715,178.85714285714286,112.0,28.44285714285713,21.3,28.2766935621816,2012-01-01,0.0054874183501915,0.0345065182041176,0.0216079155527381,0.0041093625113689,0.0054553607732346,345.0,65.0,65.0,11.0,,13.0,10.0,3.0,3.0,5.0,1.0
2012,2,1,4507.0,193.0,58.0,58.475000000000016,58.475000000000016,,2012-02-01,0.0129742622587086,0.0428222764588418,0.0128688706456623,0.0129742622587086,,101.0,10.0,16.0,6.0,,,,2.0,1.0,,
2012,3,7,3285.5714285714284,109.71428571428572,78.0,12.92142857142855,16.824999999999996,37.20432722528006,2012-03-01,0.0039327796860733,0.0333927562067916,0.0237401626157659,0.0051208748206443,0.0113235484402348,212.0,83.0,112.0,22.0,2.0,8.0,2.0,,5.0,2.0,
2012,4,7,4953.142857142857,165.85714285714286,143.71428571428572,3.2357142857142667,5.15000000000001,28.5152256739815,2012-04-01,0.0006532648823257,0.0334852330410706,0.0290147669589294,0.001039743885556,0.00575699641549,308.0,111.0,116.0,27.0,3.0,12.0,6.0,1.0,4.0,9.0,
2012,5,3,4147.666666666667,151.33333333333334,120.0,9.191666666666665,11.000000000000004,6.576679126529844,2012-05-01,0.00221610544081,0.0364863778831471,0.0289319295989713,0.0026520935465723,0.0015856334790315,134.0,20.0,23.0,11.0,,3.0,2.0,1.0,,,
2012,6,4,5639.0,203.5,139.0,30.38124999999998,26.225,19.84480804265938,2012-06-01,0.0053877017201631,0.0360879588579535,0.0246497605958503,0.0046506472778861,0.0035192069591522,201.0,40.0,78.0,20.0,1.0,9.0,4.0,,2.0,2.0,
2012,7,3,2914.333333333333,112.0,53.0,27.79166666666666,27.85,7.1876775340393015,2012-07-01,0.0095362003888825,0.0384307445956765,0.0181859773533112,0.0095562164016927,0.0024663196388102,94.0,58.0,45.0,10.0,6.0,12.0,13.0,,3.0,1.0,
2012,8,5,4300.8,130.8,75.8,29.70999999999999,33.24999999999998,13.887827403881415,2012-08-01,0.0069080171130952,0.0304129464285714,0.0176246279761904,0.0077311197916666,0.0032291265355007,313.0,105.0,220.0,35.0,1.0,11.0,2.0,1.0,3.0,6.0,
2012,9,2,4644.0,160.0,107.0,35.43749999999999,35.43749999999999,29.61009646218666,2012-09-01,0.0076308139534883,0.0344530577088716,0.0230404823428079,0.0076308139534883,0.006375989763606,21.0,2.0,14.0,,,,,,1.0,,
2012,10,8,5556.375,168.875,107.25,27.125000000000007,18.712500000000013,19.208810292601225,2012-10-01,0.0048817799374592,0.030393017029988,0.0193021529324424,0.0033677532563946,0.0034570759339679,693.0,228.0,224.0,49.0,9.0,33.0,24.0,28.0,10.0,4.0,
2012,11,6,5661.5,197.0,115.16666666666669,31.45,25.900000000000023,27.49323553167212,2012-11-01,0.0055550649121257,0.0347964320409785,0.0203420765992522,0.0045747593393976,0.0048561751358601,563.0,184.0,125.0,41.0,5.0,21.0,7.0,7.0,2.0,8.0,
2012,12,4,4112.75,141.75,81.5,29.48125,29.537499999999984,15.92159664051734,2012-12-01,0.0071682572487994,0.034465989909428,0.019816424533463,0.0071819342289222,0.0038712775248963,105.0,44.0,49.0,7.0,,3.0,1.0,1.0,1.0,,
2013,1,3,7235.0,228.33333333333331,147.0,33.38333333333328,11.300000000000002,54.42111454512232,2013-01-01,0.004614144206404,0.031559548491131,0.0203178991015894,0.0015618521078092,0.0075219232266927,172.0,47.0,94.0,4.0,6.0,4.0,2.0,2.0,1.0,,
2013,2,6,5930.833333333333,190.83333333333331,135.0,21.566666666666663,19.149999999999995,18.652470792542925,2013-02-01,0.0036363636363636,0.0321764788534494,0.022762399887593,0.0032288885766474,0.0031449999931223,505.0,134.0,224.0,45.0,6.0,21.0,6.0,6.0,2.0,23.0,
2013,3,8,5647.375,174.375,124.625,24.796875,28.225000000000005,18.588660317804344,2013-03-01,0.0043908674384116,0.0308771774497,0.0220677748511476,0.0049978972531485,0.0032915576383371,661.0,177.0,267.0,59.0,6.0,25.0,8.0,9.0,5.0,15.0,2.0
2013,4,7,4906.0,173.85714285714286,110.85714285714286,28.764285714285723,26.650000000000023,22.22538834092134,2013-04-01,0.0058630831052355,0.0354376565138897,0.0225962378428746,0.0054321239298817,0.0045302462985979,585.0,135.0,160.0,29.0,2.0,14.0,3.0,4.0,6.0,8.0,
2013,5,7,4757.714285714285,170.28571428571428,105.85714285714286,31.274999999999995,26.39999999999999,20.110134261113217,2013-05-01,0.0065735347105452,0.0357914965169349,0.0222495796300744,0.005548883017055,0.0042268478209161,325.0,81.0,86.0,23.0,1.0,15.0,5.0,7.0,4.0,8.0,
2013,6,7,3725.714285714286,124.28571428571428,79.85714285714286,22.439285714285717,13.27500000000001,16.72243912346805,2013-06-01,0.0060228144171779,0.0333588957055214,0.0214340490797546,0.0035630751533742,0.0044883847340596,227.0,73.0,78.0,17.0,1.0,3.0,4.0,1.0,7.0,2.0,
2013,7,5,5156.8,173.8,89.4,40.585,35.875000000000014,25.154302564372536,2013-07-01,0.0078701908160099,0.0337030716723549,0.0173363326093701,0.0069568336953149,0.004877889886048,359.0,158.0,234.0,29.0,6.0,8.0,5.0,9.0,1.0,22.0,
2013,9,4,5637.25,181.5,131.5,23.36249999999999,15.699999999999996,17.279678575328493,2013-09-01,0.0041443079515721,0.0321965497361302,0.0233269768060667,0.0027850459000399,0.0030652673866386,191.0,50.0,70.0,13.0,,1.0,,1.0,1.0,1.0,
2013,10,9,3721.222222222222,133.0,81.55555555555556,24.1,16.849999999999994,20.703211556422826,2013-10-01,0.0064763667851064,0.0357409453285957,0.0219163357319876,0.0045280821713296,0.0055635515215372,359.0,92.0,104.0,18.0,7.0,18.0,5.0,33.0,4.0,5.0,
2013,11,8,4423.125,139.75,97.375,20.325,23.075000000000003,16.59645508620957,2013-11-01,0.0045951674438321,0.031595308746644,0.0220149780980641,0.0052168998163063,0.0037522012346948,652.0,193.0,232.0,56.0,11.0,15.0,7.0,2.0,4.0,10.0,
2013,12,4,3326.25,117.5,71.0,27.187499999999996,12.262500000000005,31.88605037211934,2013-12-01,0.008173618940248,0.03532506576475,0.0213453588876362,0.0036865839909808,0.009586185756368,67.0,10.0,27.0,1.0,,4.0,,1.0,3.0,3.0,
2014,1,4,7577.0,251.0,136.5,55.89375,47.3,41.30077872046322,2014-01-01,0.0073767652105054,0.0331265672429721,0.0180150455325326,0.0062425762175003,0.0054508088584483,292.0,69.0,143.0,24.0,11.0,4.0,3.0,1.0,3.0,1.0,
2014,2,2,5034.5,166.0,109.5,29.1625,29.1625,16.952885078947475,2014-02-01,0.0057925315324262,0.0329724898202403,0.0217499255139537,0.0057925315324262,0.0033673423535499,134.0,37.0,65.0,14.0,,1.0,3.0,,1.0,3.0,
2014,3,8,4033.125,136.625,83.5,23.234375000000007,18.725,23.394962589274897,2014-03-01,0.0057608864094219,0.033875716720905,0.0207035487370215,0.0046428017976135,0.0058007035708724,397.0,193.0,133.0,25.0,6.0,19.0,7.0,2.0,6.0,13.0,
2014,4,5,4393.0,119.8,83.8,18.75500000000001,16.975,10.644473331264454,2014-04-01,0.0042692920555429,0.0272706578647848,0.0190758024129296,0.0038641019804234,0.0024230533419677,299.0,86.0,113.0,32.0,,7.0,1.0,1.0,1.0,10.0,
2014,5,5,3163.8,114.6,58.2,19.235000000000007,19.0,4.284040149204955,2014-05-01,0.0060797142676528,0.0362222643656362,0.0183956002275744,0.0060054365004108,0.0013540805832242,258.0,51.0,57.0,18.0,1.0,1.0,2.0,11.0,3.0,1.0,
2014,6,5,4635.2,167.6,109.2,21.695000000000004,17.499999999999996,19.284914765173333,2014-06-01,0.0046804884363134,0.0361580945806006,0.0235588539868829,0.0037754573696927,0.004160535632804,231.0,34.0,57.0,13.0,2.0,16.0,1.0,2.0,1.0,3.0,
2014,7,4,6125.0,202.5,122.75,32.056249999999984,25.499999999999996,20.807664603458008,2014-07-01,0.0052336734693877,0.0330612244897959,0.0200408163265306,0.0041632653061224,0.0033971697311768,265.0,122.0,157.0,17.0,11.0,15.0,4.0,2.0,3.0,14.0,
2014,8,2,6821.5,221.0,174.5,17.0875,17.0875,13.770904563608005,2014-08-01,0.0025049475921718,0.032397566517628,0.0255808839698013,0.0025049475921718,0.0020187502108932,219.0,108.0,121.0,32.0,,5.0,7.0,,,28.0,
2014,9,7,2593.8571428571427,74.85714285714286,47.85714285714285,16.82857142857143,16.649999999999995,18.49085600918414,2014-09-01,0.0064878559233353,0.0288593930715426,0.018450184501845,0.0064190119513135,0.0071287102530312,197.0,54.0,29.0,5.0,1.0,4.0,1.0,1.0,4.0,3.0,
2014,10,7,4751.285714285715,147.85714285714286,84.85714285714286,39.60000000000002,22.40000000000004,41.16092655662653,2014-10-01,0.0083345861270633,0.0311193962536456,0.0178598274151357,0.0047145133648035,0.0086631133195942,418.0,225.0,271.0,43.0,3.0,14.0,,1.0,4.0,7.0,
2014,11,5,4368.4,162.6,111.2,17.765000000000008,17.200000000000003,20.1519974196108,2014-11-01,0.0040667063455727,0.0372218661294753,0.0254555443640692,0.0039373683728596,0.0046131300749956,351.0,122.0,94.0,25.0,4.0,2.0,3.0,5.0,2.0,8.0,
2014,12,4,3602.25,116.0,88.0,14.287500000000003,8.925,16.120567866341855,2014-12-01,0.0039662710805746,0.032202095912277,0.0244291762093136,0.0024776181553195,0.0044751385568302,124.0,36.0,33.0,4.0,,5.0,,1.0,2.0,,
2015,1,4,5511.25,189.0,104.0,36.61874999999999,24.025,35.861489180595925,2015-01-01,0.0066443638013154,0.0342934905874347,0.0188704921750963,0.0043592651394874,0.0065069610670167,132.0,39.0,22.0,5.0,,,,,1.0,3.0,
2015,2,4,3689.0,120.75,92.25,9.868750000000002,9.662500000000003,3.2541880067588806,2015-02-01,0.0026751829764163,0.0327324478178368,0.0250067769043101,0.0026192735158579,0.0008821328291566,435.0,46.0,81.0,19.0,,4.0,,2.0,1.0,7.0,
2015,3,7,5487.285714285715,171.57142857142858,106.14285714285714,25.417857142857137,23.049999999999983,25.34700308668048,2015-03-01,0.0046321366275285,0.0312670849496238,0.0193434172502668,0.004200619614173,0.004619224222404,624.0,171.0,222.0,56.0,3.0,7.0,4.0,6.0,6.0,8.0,
2015,4,6,4213.666666666667,124.33333333333331,76.0,21.04166666666667,20.1,16.312278095553264,2015-04-01,0.0049936713867573,0.0295071592437307,0.0180365477414761,0.0047701922316272,0.0038712787189826,259.0,80.0,172.0,34.0,1.0,11.0,2.0,2.0,4.0,38.0,
2015,5,6,3764.5,104.66666666666669,65.0,17.8125,21.499999999999996,16.959656172812,2015-05-01,0.0047317040775667,0.0278036038429184,0.0172665692655067,0.0057112498339752,0.0045051550465697,442.0,252.0,293.0,43.0,3.0,41.0,19.0,4.0,3.0,15.0,
2015,6,7,3991.285714285714,125.28571428571428,82.0,19.12857142857143,9.5,29.999386898497026,2015-06-01,0.004792583843373,0.0313898135223164,0.0205447582232721,0.0023801854039156,0.0075162213497075,218.0,117.0,82.0,12.0,7.0,21.0,13.0,,10.0,12.0,
2015,7,5,4459.8,141.2,100.2,17.205000000000005,9.649999999999991,24.775544898145032,2015-07-01,0.003857796313736,0.0316606125835239,0.0224673752186196,0.0021637741602762,0.0055553040266704,139.0,62.0,66.0,13.0,,6.0,1.0,7.0,4.0,6.0,
2015,8,2,3208.5,85.0,47.0,15.962500000000002,15.962500000000002,2.1389980130893047,2015-08-01,0.0049750662303256,0.0264921302789465,0.0146485896836527,0.0049750662303256,0.0006666660474019,116.0,39.0,32.0,7.0,1.0,2.0,,1.0,1.0,1.0,
2015,9,6,5905.833333333333,164.83333333333334,115.5,20.650000000000016,19.01250000000001,9.672512600146886,2015-09-01,0.003496542965994,0.0279102582192747,0.0195569352335261,0.0032192747283759,0.0016377896317449,424.0,142.0,219.0,36.0,4.0,7.0,1.0,2.0,4.0,8.0,4.0
2015,10,8,3494.0,106.25,68.25,19.640625,14.174999999999994,16.332717698249557,2015-10-01,0.0056212435603892,0.0304092730394962,0.0195334859759587,0.0040569547796222,0.0046745042067113,379.0,143.0,138.0,19.0,1.0,9.0,1.0,7.0,3.0,2.0,
2015,11,9,4105.333333333333,140.22222222222223,70.33333333333333,28.827777777777776,28.075000000000017,17.16329861781949,2015-11-01,0.0070220309624336,0.0341561112915448,0.0171321857746021,0.006838665151023,0.0041807320439638,569.0,346.0,206.0,52.0,6.0,46.0,38.0,,3.0,14.0,
2015,12,6,4564.666666666667,114.83333333333331,92.83333333333331,14.066666666666668,8.200000000000001,18.793301111477646,2015-12-01,0.003081641594859,0.0251570030670366,0.0203373740324229,0.0017964071856287,0.0041171245315052,339.0,137.0,223.0,27.0,5.0,7.0,1.0,3.0,5.0,8.0,
2016,1,4,5306.75,132.5,82.0,24.15625000000004,8.1375,34.33506695663591,2016-01-01,0.0045519856786168,0.0249682008762425,0.0154520186554859,0.001533424412305,0.0064700743311133,163.0,83.0,149.0,20.0,3.0,11.0,1.0,,4.0,4.0,
2016,2,5,3328.4,94.8,66.4,11.775,9.100000000000003,13.21833480435414,2016-02-01,0.0035377358490566,0.0284821535873092,0.0199495252974402,0.0027340463886552,0.0039713780808659,336.0,127.0,104.0,27.0,3.0,8.0,4.0,2.0,3.0,9.0,
2016,3,5,5981.2,143.4,117.0,17.440000000000005,11.249999999999998,11.548601105761684,2016-03-01,0.0029158028489266,0.0239751220490871,0.0195612920484183,0.001880893466194,0.001930816743423,423.0,210.0,307.0,37.0,8.0,19.0,2.0,3.0,11.0,12.0,2.0
2016,4,3,4947.666666666667,148.33333333333334,72.33333333333333,39.03333333333334,53.85,25.83661807074087,2016-04-01,0.007889240719531,0.0299804621707202,0.014619686047295,0.0108839183453479,0.0052219803417248,35.0,8.0,20.0,,2.0,1.0,1.0,,1.0,,
2016,5,3,5986.333333333333,196.33333333333331,94.33333333333331,37.12500000000002,46.90000000000004,34.97737661689338,2016-05-01,0.0062016259257196,0.0327969263322011,0.0157581157080015,0.0078345119438721,0.0058428715324171,296.0,110.0,185.0,32.0,3.0,6.0,2.0,7.0,2.0,7.0,2.0
2016,6,7,4185.285714285715,121.42857142857144,89.71428571428571,15.492857142857142,17.800000000000008,18.09926169238745,2016-06-01,0.0037017442058913,0.0290132095436392,0.0214356418745946,0.0042529951872205,0.0043244984758409,258.0,165.0,181.0,32.0,4.0,15.0,2.0,11.0,2.0,15.0,
2016,7,3,5134.0,156.0,96.0,32.583333333333314,24.250000000000004,29.15726038799481,2016-07-01,0.0063465783664459,0.0303856641994546,0.0186988702765874,0.0047234125438254,0.0056792482251645,38.0,9.0,31.0,7.0,,2.0,,,2.0,,
2016,8,2,5383.5,131.0,126.0,2.3000000000000003,2.3000000000000003,1.8738329701443528,2016-08-01,0.0004272313550664,0.0243336119624779,0.0234048481471161,0.0004272313550664,0.0003480696517403,213.0,54.0,94.0,33.0,1.0,4.0,1.0,1.0,,4.0,
2016,9,7,4766.714285714285,137.71428571428572,120.28571428571428,8.56785714285715,12.425,29.91412262030856,2016-09-01,0.001797434591063,0.0288908202715257,0.0252345131417268,0.0026066173165103,0.0062756273666245,337.0,92.0,131.0,28.0,5.0,34.0,3.0,1.0,5.0,1.0,
2016,10,7,4586.285714285715,133.28571428571428,71.14285714285714,24.5,21.42499999999998,12.630749515897042,2016-10-01,0.0053420134562671,0.0290617991527535,0.0155120857214054,0.0046715362571642,0.0027540258725167,520.0,288.0,504.0,70.0,5.0,14.0,2.0,4.0,2.0,23.0,1.0
2016,11,10,4447.9,123.1,78.8,20.87,9.837500000000002,24.20971109102936,2016-11-01,0.0046921018907799,0.027675981924054,0.0177162256345691,0.002211717889341,0.0054429530994467,638.0,288.0,348.0,60.0,11.0,51.0,24.0,8.0,8.0,16.0,
2016,12,5,5003.2,169.8,102.2,28.96500000000001,39.5,33.61747406483716,2016-12-01,0.0057892948512951,0.0339382795011192,0.0204269267668692,0.0078949472337703,0.0067191945284692,226.0,64.0,93.0,19.0,2.0,5.0,1.0,2.0,2.0,7.0,
2017,1,5,4207.4,128.6,89.0,16.45499999999998,21.199999999999992,12.614579858243374,2017-01-01,0.0039109663925464,0.0305651946570328,0.0211532062556448,0.0050387412653895,0.0029981888715699,331.0,116.0,214.0,33.0,3.0,9.0,2.0,1.0,4.0,9.0,
2017,2,4,6782.75,197.75,95.0,44.16874999999996,24.8625,52.585966818629394,2017-02-01,0.0065119236297961,0.0291548413254211,0.0140061184622756,0.0036655486344034,0.007752897691737,328.0,88.0,175.0,28.0,3.0,2.0,2.0,1.0,3.0,8.0,
2017,3,9,4576.0,145.77777777777777,65.11111111111111,38.2388888888889,30.700000000000028,21.75268342322645,2017-03-01,0.0083564005439005,0.0318570318570318,0.0142288267288267,0.006708916083916,0.0047536458529778,695.0,226.0,244.0,56.0,6.0,43.0,16.0,6.0,6.0,14.0,
2017,4,6,4498.666666666667,133.5,99.5,8.045833333333336,12.025000000000002,28.77615513175217,2017-04-01,0.0017884928867812,0.0296754593953764,0.0221176644931831,0.0026730142264374,0.0063965964282199,495.0,114.0,155.0,48.0,5.0,15.0,6.0,1.0,2.0,4.0,
2017,5,6,6529.5,177.5,89.33333333333333,38.25416666666666,35.8,20.01723892465358,2017-05-01,0.0058586670750695,0.0271843173290451,0.0136814967965898,0.0054828087908721,0.0030656618308681,604.0,326.0,458.0,83.0,11.0,29.0,10.0,5.0,7.0,23.0,1.0
2017,6,8,3894.75,106.5,73.75,15.859375,10.449999999999996,15.238408577740095,2017-06-01,0.0040719879324732,0.0273445022145195,0.0189357468386931,0.0026830990435843,0.0039125511464766,504.0,146.0,222.0,36.0,4.0,16.0,6.0,3.0,5.0,8.0,
2017,7,8,4614.5,132.0,86.0,20.934375000000003,35.0,23.3368383581318,2017-07-01,0.0045366507747318,0.0286054827175208,0.0186369054068696,0.0075847870841911,0.0050572842904175,409.0,227.0,320.0,38.0,16.0,15.0,2.0,1.0,3.0,11.0,1.0
2017,8,2,5251.0,190.0,129.0,13.75,13.75,20.576807332528546,2017-08-01,0.0026185488478385,0.036183584079223,0.0245667491906303,0.0026185488478385,0.0039186454642027,228.0,87.0,66.0,22.0,1.0,4.0,,1.0,,3.0,
2017,9,7,6538.285714285715,180.57142857142856,105.71428571428572,38.93571428571426,44.15000000000001,22.31227640944391,2017-09-01,0.0059550340849501,0.0276175493794791,0.016168502010138,0.0067525345219367,0.0034125575700512,775.0,327.0,462.0,65.0,19.0,40.0,2.0,2.0,9.0,10.0,
2017,10,7,3351.8571428571427,102.14285714285714,65.14285714285714,17.667857142857134,10.85,28.070319861783837,2017-10-01,0.0052710650811916,0.0304735114861697,0.0194348548778928,0.0032370114648595,0.0083745573469925,483.0,182.0,221.0,53.0,5.0,19.0,4.0,6.0,,14.0,
2017,11,7,3790.285714285714,115.42857142857144,49.71428571428572,33.47499999999999,40.025,18.65369154707274,2017-11-01,0.0088317880295492,0.0304537916478215,0.013116236996834,0.0105598899442183,0.0049214473401744,303.0,84.0,162.0,24.0,8.0,11.0,4.0,8.0,2.0,2.0,
2017,12,3,3691.3333333333335,117.66666666666669,52.333333333333336,35.72499999999997,30.02500000000001,30.674796250342027,2017-12-01,0.0096780747697308,0.0318764674011197,0.0141773523568719,0.0081339172837276,0.0083099502213315,53.0,19.0,15.0,3.0,,3.0,2.0,1.0,1.0,2.0,
2018,1,4,4482.75,167.0,57.75,46.49374999999994,19.28750000000001,67.90199547570982,2018-01-01,0.0103717026378896,0.0372539177959957,0.0128827170821482,0.0043026044280854,0.0151473973511147,76.0,11.0,19.0,1.0,,2.0,,2.0,2.0,,
2018,2,4,1973.0,81.0,43.75,17.33125,19.4125,9.085092528422592,2018-02-01,0.0087842118601115,0.0410542321338063,0.0221743537759756,0.0098390775468829,0.0046047098471477,89.0,38.0,63.0,9.0,,2.0,,,,2.0,
2018,3,5,4187.2,141.6,61.0,33.995000000000005,42.24999999999999,22.893437924435908,2018-03-01,0.0081187905999235,0.0338173481085212,0.0145682078716087,0.010090275124188,0.0054674813537533,223.0,91.0,92.0,28.0,3.0,22.0,2.0,7.0,1.0,1.0,
2018,4,4,3626.25,146.75,92.5,21.73125000000001,30.16250000000001,22.085915336476333,2018-04-01,0.0059927611168562,0.0404688038607376,0.0255084453636677,0.0083178214408824,0.0060905661045091,194.0,57.0,42.0,13.0,9.0,3.0,1.0,1.0,2.0,3.0,
2018,5,9,4214.444444444444,143.88888888888889,64.55555555555556,36.37777777777777,30.52500000000001,25.61851272897089,2018-05-01,0.0086316899551805,0.0341418402320063,0.0153176904824677,0.0072429475349327,0.0060787401676967,569.0,204.0,213.0,52.0,8.0,15.0,4.0,14.0,5.0,1.0,
2018,6,4,3698.0,125.5,65.0,28.44999999999998,20.425000000000008,28.999109181720243,2018-06-01,0.0076933477555435,0.0339372633856138,0.017577068685776,0.0055232558139534,0.0078418359063602,108.0,65.0,30.0,8.0,,4.0,4.0,,2.0,1.0,
2018,7,2,2658.0,82.5,55.5,6.449999999999997,6.449999999999997,14.849242404917495,2018-07-01,0.0024266365688487,0.0310383747178329,0.0208803611738149,0.0024266365688487,0.0055866224247244,117.0,17.0,9.0,,1.0,,,5.0,1.0,1.0,
2018,8,3,5527.666666666667,153.0,99.0,27.583333333333314,8.349999999999998,44.18479895092123,2018-08-01,0.0049900500512573,0.0276789483205692,0.0179099077368389,0.001510583127299,0.0079933906321391,149.0,61.0,109.0,23.0,1.0,2.0,1.0,,3.0,9.0,
2018,9,4,3641.0,106.0,60.75,28.787499999999987,17.825,29.82262494035915,2018-09-01,0.0079064817357868,0.0291128810766273,0.0166849766547651,0.0048956330678385,0.0081907786158635,127.0,61.0,96.0,21.0,4.0,8.0,3.0,,4.0,,
2018,10,7,3955.571428571429,119.0,64.42857142857143,23.625,27.2,20.169076990944983,2018-10-01,0.0059725883925024,0.0300841489400122,0.0162880566289862,0.0068763769005742,0.0050989034972954,473.0,159.0,166.0,50.0,8.0,15.0,2.0,2.0,4.0,10.0,
2018,11,7,4180.285714285715,143.57142857142858,93.0,22.91428571428572,7.199999999999999,27.299358421730275,2018-11-01,0.0054815118583828,0.0343448841500922,0.0222472831658806,0.0017223703096165,0.0065305006134957,413.0,54.0,74.0,29.0,3.0,9.0,,3.0,1.0,5.0,
2018,12,8,3729.875,124.125,59.125,30.434375,27.42500000000001,15.877797489733886,2018-12-01,0.0081596233117731,0.0332785951271825,0.0158517376587687,0.007352793324173,0.0042569248271681,434.0,119.0,132.0,26.0,10.0,14.0,81.0,3.0,6.0,4.0,
2019,1,6,4081.3333333333335,137.5,54.333333333333336,35.458333333333364,20.5875,49.06492807155303,2019-01-01,0.0086879287814439,0.0336899705978438,0.0133126429271479,0.0050443074158771,0.0120217889753886,228.0,35.0,29.0,8.0,2.0,4.0,,2.0,,1.0,
2019,2,11,2733.181818181818,92.45454545454544,32.90909090909091,29.161363636363635,28.20000000000001,12.458608287226358,2019-02-01,0.0106693830034924,0.0338267087976051,0.0120405787460502,0.0103176451022784,0.0045582800984363,687.0,214.0,368.0,70.0,7.0,27.0,15.0,2.0,7.0,5.0,3.0
2019,3,12,3724.4166666666665,129.91666666666666,66.16666666666667,30.175,29.112500000000004,24.55778436112004,2019-03-01,0.008101939901103,0.0348824200657821,0.0177656456268319,0.0078166603271205,0.0065937263628183,644.0,253.0,201.0,45.0,34.0,31.0,11.0,7.0,2.0,4.0,2.0
2019,4,6,3141.0,104.5,32.666666666666664,30.929166666666664,35.91250000000001,17.732945445319192,2019-04-01,0.0098469171176907,0.0332696593441579,0.0104000848986522,0.0114334606813116,0.005645636881668,483.0,150.0,257.0,30.0,8.0,7.0,1.0,,2.0,5.0,3.0
