Mean_File_Count,Mean_Word_Count,Mean_Positive,Mean_Negative,Mean_Sentiment_Score,Median_Sentiment_Score,StdDev_Sentiment_Score,Date,Mean_Sentiment_Score_Corrected,Mean_Positive_Corrected,Mean_Negative_Corrected,Median_Sentiment_Score_Corrected,StdDev_Sentiment_Score_Corrected
5,2304.4,151.2,105.6,24.555000000000007,19.0,13.934718332280712,2014-04-01,0.010655702135046002,0.06561360874848116,0.045825377538621766,0.008245096337441415,0.0060470050044613395
5,1551.6,138.2,71.6,21.56000000000001,20.7,5.450819892456549,2014-05-01,0.013895333848930144,0.08906934777004383,0.046145913895333845,0.013341067285382832,0.0035130316398920784
5,2496.0,206.4,136.6,22.095000000000002,18.949999999999992,22.439832051510553,2014-06-01,0.008852163461538462,0.08269230769230769,0.0547275641025641,0.007592147435897432,0.008990317328329549
4,3240.75,247.75,171.5,27.3,20.237500000000004,23.724749735244853,2014-07-01,0.00842397593149734,0.0764483530047057,0.052919848800432,0.006244696443724448,0.007320759001849835
2,3505.5,299.0,244.5,19.037499999999987,19.037499999999987,16.316488975879608,2014-08-01,0.0054307516759378085,0.08529453715589788,0.06974753958065896,0.0054307516759378085,0.004654539716411242
7,1397.2857142857142,92.42857142857143,56.0,20.235714285714284,20.3,21.713483988175685,2014-09-01,0.014482159288416317,0.06614865555669155,0.04007770166649627,0.014528166854104898,0.015539759525327657
7,2488.8571428571427,193.42857142857142,112.71428571428571,45.92500000000003,29.575000000000045,46.94368967177599,2014-10-01,0.01845224428883023,0.07771782803352084,0.04528756744346229,0.01188296406841926,0.01886154446690575
5,2289.2,210.2,139.4,20.260000000000005,15.974999999999998,22.632067956773206,2014-11-01,0.008850253363620482,0.0918224707321335,0.06089463568058711,0.006978420408876463,0.009886452890430372
4,1993.0,151.0,110.0,17.96249999999999,10.7,19.59077695413497,2014-12-01,0.009012794781736073,0.07576517812343202,0.05519317611640743,0.005368790767686904,0.00982979275169843
4,2994.25,241.5,139.75,41.10624999999999,26.650000000000006,40.48595113842988,2015-01-01,0.013728396092510642,0.08065458796025717,0.0466727895132337,0.008900392418802708,0.013521232742232573
4,1871.75,155.25,120.25,10.175,9.399999999999999,2.4212600025606466,2015-02-01,0.00543608922131695,0.08294376919994657,0.06424469079738213,0.0050220381995458785,0.0012935808748821406
7,2886.4285714285716,213.14285714285714,143.28571428571428,23.78214285714287,16.599999999999987,27.15784767753494,2015-03-01,0.008239297203662463,0.07384310814154911,0.04964117792625587,0.0057510517198713145,0.009408806421318711
6,2266.3333333333335,165.16666666666666,107.66666666666667,22.55,27.487500000000004,19.365065194829587,2015-04-01,0.00994999264597735,0.07287836446536254,0.04750698632151787,0.012128621856155318,0.008544667684143073
6,1898.3333333333333,139.66666666666666,94.5,18.3625,16.699999999999996,20.469176522273685,2015-05-01,0.0096729587357331,0.07357330992098332,0.04978050921861282,0.008797190517998241,0.010782709318142415
7,2109.0,153.14285714285714,108.42857142857143,17.464285714285722,10.35,36.364087301046,2015-06-01,0.008280837228205653,0.07261396735080945,0.05141231457020931,0.004907539118065434,0.017242336321027025
5,2447.8,177.0,126.6,18.505000000000003,10.999999999999998,23.776014699692634,2015-07-01,0.00755984966092001,0.07230982923441458,0.051719911757496524,0.004493831195359097,0.009713217868981385
2,1594.5,111.0,56.0,22.9875,22.9875,10.977832777921149,2015-08-01,0.014416745061147696,0.06961429915333961,0.035120727500783946,0.014416745061147696,0.006884812027545406
6,3157.0,217.0,150.0,26.162500000000026,21.125000000000007,17.423323090042313,2015-09-01,0.008287139689578723,0.06873614190687362,0.04751346214760849,0.0066914792524548645,0.005518949347495189
8,1883.875,138.875,89.125,21.509375,19.2,13.7754889561911,2015-10-01,0.011417623249950234,0.07371773604936634,0.047309402163094684,0.010191759007365138,0.007312315815110398
9,2111.8888888888887,175.66666666666666,96.0,31.79444444444444,22.950000000000053,19.427958983840192,2015-11-01,0.01505497974430473,0.08317988109643816,0.04545693691797759,0.010867048981954043,0.009199328187223747
6,2450.3333333333335,150.83333333333334,125.0,12.375000000000007,9.7375,17.304630883090233,2015-12-01,0.005050333287988032,0.06155625085022446,0.05101346755543463,0.003973949122568358,0.007062153808906366
4,2891.0,174.75,116.25,24.02500000000005,6.925000000000001,36.73582493062243,2016-01-01,0.008310273261847129,0.06044621238325839,0.040210999654098925,0.0023953649256312696,0.012706961235082127
5,1738.4,116.4,82.4,11.429999999999998,9.05,12.817314948927487,2016-02-01,0.006575011504832028,0.06695812241141279,0.04739990796134377,0.005205936493327197,0.00737305277779998
5,3131.8,178.0,155.8,12.820000000000004,11.775,10.010609996398824,2016-03-01,0.0040934925601890295,0.05683632415863082,0.04974774889839709,0.003759818634650999,0.0031964397459604134
3,2781.0,183.0,107.66666666666667,38.03333333333334,43.87500000000002,26.352660365384992,2016-04-01,0.013676135682608176,0.06580366774541532,0.03871509049502577,0.01577669902912622,0.009475965611429339
3,2980.3333333333335,257.3333333333333,120.66666666666667,45.55833333333337,60.17500000000006,41.85982809727407,2016-05-01,0.01528632144055476,0.08634380941729113,0.04048764120344481,0.020190694553181992,0.01404535111193627
7,2244.1428571428573,155.14285714285714,120.42857142857143,14.024999999999997,14.299999999999995,21.0480749317683,2016-06-01,0.0062496021389012646,0.06913234451588261,0.053663504997135396,0.006372143357311093,0.009379115444800948
3,2842.0,188.66666666666666,129.0,30.85833333333332,26.375,25.250301153319583,2016-07-01,0.01085796387520525,0.06638517475955899,0.045390570021111895,0.009280436312456017,0.008884694283363682
2,2852.0,162.0,166.5,-5.087499999999998,-5.087499999999998,1.5379572490807434,2016-08-01,-0.0017838359046283303,0.056802244039270686,0.05838008415147265,-0.0017838359046283303,0.0005392556974336408
7,2521.4285714285716,178.28571428571428,146.57142857142858,9.667857142857144,14.175,35.8176187856785,2016-09-01,0.003834277620396601,0.07070821529745042,0.05813031161473088,0.005621813031161473,0.014205287903668526
7,2324.1428571428573,164.57142857142858,100.85714285714286,24.28571428571429,21.149999999999988,13.188503967651606,2016-10-01,0.01044932079414838,0.07080951502858196,0.043395414592169154,0.009100129079845098,0.0056745668310013665
10,2356.8,157.2,104.4,23.302499999999988,13.575000000000003,26.79381782447417,2016-11-01,0.00988734725050916,0.06670061099796333,0.04429735234215886,0.005759928716904277,0.01136872786170832
5,2659.4,217.2,134.4,31.565000000000015,49.47500000000003,39.45700428947944,2016-12-01,0.011869218620741527,0.08167255771978642,0.050537715274121986,0.01860382041061895,0.014836806907377395
5,2144.8,163.0,107.8,19.26999999999996,21.349999999999994,17.10363082798498,2017-01-01,0.008984520701230864,0.07599776202909361,0.05026109660574412,0.009954308093994774,0.007974464205513324
4,3617.25,261.25,124.5,50.78124999999992,32.924999999999976,54.100798573126326,2017-02-01,0.014038634321653167,0.07222337411016656,0.034418411776902344,0.009102218536180793,0.01495633383734227
9,2427.6666666666665,187.44444444444446,87.33333333333333,44.66944444444445,36.32500000000002,26.089143389114525,2017-03-01,0.01840015561352923,0.0772117717057989,0.03597418646162296,0.01496292736509681,0.010746592086687297
6,2362.8333333333335,178.16666666666666,122.16666666666667,13.150000000000018,13.900000000000002,41.505873078396974,2017-04-01,0.005565352331240749,0.07540382309374338,0.05170346335614023,0.005882767863440785,0.017566145056809045
6,3374.0,247.83333333333334,124.33333333333333,49.66666666666665,52.625,29.414055597055395,2017-05-01,0.014720410985971146,0.07345386287295001,0.0368504248172298,0.015597213989330172,0.008717858801735446
8,2091.25,135.875,95.875,16.15,9.274999999999999,19.073921051679807,2017-06-01,0.007722653915122534,0.06497310221159594,0.04584578601315003,0.0044351464435146435,0.009120822977491838
8,2442.375,165.75,104.875,26.97812500000001,44.80000000000001,28.912449238730076,2017-07-01,0.01104585700394084,0.06786427145708583,0.04293976150263575,0.018342801576334514,0.011837841952497088
2,2795.0,248.0,182.5,9.275000000000002,9.275000000000002,29.34493141924172,2017-08-01,0.003318425760286226,0.0887298747763864,0.06529516994633273,0.003318425760286226,0.010499081008673245
7,3426.714285714286,239.14285714285714,148.71428571428572,41.17142857142858,43.87499999999996,24.689249636614075,2017-09-01,0.012014841372410058,0.06978780172593488,0.04339850752490933,0.012803810397298524,0.007204933816496374
7,1728.4285714285713,132.14285714285714,83.71428571428571,21.928571428571413,12.499999999999998,34.96179888038341,2017-10-01,0.012686998925531026,0.07645259938837921,0.048433754855773205,0.007232002644846681,0.020227505757722447
7,2047.2857142857142,155.71428571428572,73.28571428571429,39.47857142857144,31.00000000000001,25.76035563844274,2017-11-01,0.019283371711674,0.07605889330821297,0.035796525015700235,0.015141999860442403,0.012582687144588597
3,2088.3333333333335,148.66666666666666,72.66666666666667,39.64999999999998,41.95000000000002,30.415292206388504,2017-12-01,0.018986432561851545,0.07118914604948123,0.034796488427773345,0.020087789305666407,0.014564385733306545
4,2482.0,210.5,77.75,53.61874999999995,26.687500000000018,71.12182440186685,2018-01-01,0.021603041901692162,0.08481063658340049,0.031325543916196616,0.010752417405318298,0.028655046092613556
4,973.25,97.0,53.5,20.056250000000002,23.987500000000004,11.429974755731818,2018-02-01,0.02060750064217827,0.09966606730028256,0.05497045979964038,0.02464680195222194,0.011744130239642249
5,2255.0,179.0,79.2,41.05,47.39999999999996,30.030229561227145,2018-03-01,0.0182039911308204,0.07937915742793791,0.0351219512195122,0.02101995565410198,0.013317174971719355
4,1876.0,189.5,127.0,22.3375,33.8625,36.807905061277275,2018-04-01,0.011906982942430703,0.10101279317697229,0.06769722814498934,0.018050373134328355,0.019620418476160594
9,2233.222222222222,179.33333333333334,86.77777777777777,39.074999999999996,34.225,28.66506748204162,2018-05-01,0.017497139161152295,0.08030250261207025,0.038857654609682074,0.015325389322851884,0.012835743436906044
4,2013.5,151.75,87.25,28.66249999999999,21.425000000000022,30.01781068521373,2018-06-01,0.014235162652098331,0.07536627762602434,0.04333250558728582,0.010640675440774782,0.01490827448980071
2,1345.0,100.0,63.0,9.87499999999999,9.87499999999999,15.662415203282022,2018-07-01,0.00734200743494423,0.07434944237918216,0.04684014869888476,0.00734200743494423,0.011644918366752433
3,2994.6666666666665,199.0,138.33333333333334,29.324999999999978,9.5,36.06183058304164,2018-08-01,0.009792408726625105,0.06645146927871773,0.04619323241317899,0.0031723063223508463,0.012042018226750325
4,1992.0,134.0,85.75,28.968749999999982,18.824999999999996,28.07355943914721,2018-09-01,0.014542545180722883,0.06726907630522089,0.04304718875502008,0.009450301204819276,0.014093152328889162
7,1983.142857142857,149.57142857142858,83.14285714285714,28.682142857142857,31.350000000000005,22.554968568873182,2018-10-01,0.014462973634922922,0.07542140901887337,0.041924794698170294,0.01580824088748019,0.011373345337999732
7,2209.714285714286,180.85714285714286,127.57142857142857,22.428571428571427,9.324999999999996,31.496522389290025,2018-11-01,0.010149987070080165,0.08184639255236617,0.05773209206102922,0.004220002585983965,0.014253662834563627
8,1995.0,156.25,86.25,32.2375,36.16250000000001,17.44273794858069,2018-12-01,0.016159147869674186,0.07832080200501253,0.043233082706766915,0.018126566416040105,0.008743227041895082
6,2203.3333333333335,172.0,75.0,39.662500000000044,25.037500000000033,51.556194462935366,2019-01-01,0.018001134644478084,0.07806354009077156,0.0340393343419062,0.011363464447806369,0.02339918054293587
11,1357.3636363636363,122.27272727272727,45.09090909090909,35.975,34.55,16.568901593044718,2019-02-01,0.026503583149152774,0.09008103944812806,0.03321947625745095,0.025453753934766593,0.012206678556258248
12,1941.0,157.83333333333334,90.0,31.306249999999995,27.987499999999997,30.05769853926399,2019-03-01,0.01612892838742916,0.08131547312381934,0.04636785162287481,0.014419113858835651,0.015485676733263261
6,1560.6666666666667,136.33333333333334,49.833333333333336,36.308333333333344,41.02500000000002,20.56800711461047,2019-04-01,0.023264630499786422,0.08735583084152072,0.03193079880392995,0.02628684322938916,0.013178987899152372
13,2197.153846153846,157.0,87.46153846153847,30.89423076923076,21.399999999999988,33.221955832837025,2019-05-01,0.014061023001785522,0.07145607954346532,0.03980674298918181,0.009739873262612464,0.015120450436819708
8,1485.625,112.25,64.25,22.75312499999999,20.525,13.780145120918402,2019-06-01,0.015315523769457292,0.07555742532604123,0.0432477913336138,0.013815734118636937,0.00927565510873767
7,2269.4285714285716,166.57142857142858,116.0,23.30714285714285,6.1,30.69987009434279,2019-07-01,0.01027004909983633,0.0733979604683369,0.05111418859373033,0.0026879012967392668,0.013527577153493611
3,1666.0,172.33333333333334,61.333333333333336,52.55833333333334,40.575,22.86571305105822,2019-08-01,0.03154761904761905,0.10344137655062026,0.03681472589035614,0.024354741896758705,0.013724917797754033
7,2401.4285714285716,182.0,108.85714285714286,28.52857142857142,24.15000000000001,19.239647803924253,2019-09-01,0.011879833432480662,0.0757882212968471,0.04533016061867936,0.010056513979773947,0.008011751018885769
14,1548.2142857142858,119.21428571428571,59.42857142857143,26.937499999999996,17.5375,22.762584748289818,2019-10-01,0.017399077277970007,0.07700115340253748,0.038385236447520184,0.011327566320645906,0.014702476884708533
8,2359.5,166.125,99.25,27.431250000000006,26.725,23.297258997266493,2019-11-01,0.011625874125874128,0.07040686586141132,0.042063996609451156,0.011326552235643146,0.009873811823380586
3,2515.6666666666665,158.0,105.66666666666667,28.53333333333332,17.59999999999999,31.172797970880513,2019-12-01,0.011342255200742012,0.06280641314429575,0.042003445077514245,0.006996157413541802,0.012391466001410036
6,2593.1666666666665,222.66666666666666,90.16666666666667,55.24583333333329,48.81249999999999,52.63069545585217,2020-01-01,0.021304389742271338,0.08586670094479079,0.034770872164020826,0.018823510508387428,0.0202959170084911
8,1904.125,201.75,62.25,56.678125000000016,47.33750000000002,40.10629946400479,2020-02-01,0.029765968620757574,0.105954178428412,0.03269218144817173,0.024860500229764337,0.021062850109107748
6,1301.0,82.83333333333333,66.16666666666667,6.42083333333333,4.575,6.770938204316055,2020-03-01,0.004935306174737379,0.06366897258519087,0.050858314117345635,0.0035165257494235206,0.005204410610542702
3,2319.0,165.0,142.66666666666666,0.6666666666666655,2.75,9.64524926237437,2020-04-01,0.0002874802357337928,0.07115135834411385,0.06152077044703176,0.0011858559724018973,0.00415922779748787
5,553.0,46.4,36.0,3.3850000000000007,4.249999999999998,7.022232550976934,2020-05-01,0.00612115732368897,0.08390596745027125,0.0650994575045208,0.00768535262206148,0.012698431376088488
5,2010.8,157.4,113.6,15.814999999999987,4.9,25.776379691492718,2020-06-01,0.007865028844241092,0.07827730256614283,0.05649492739208275,0.00243684105828526,0.012818967421669344
4,2396.5,168.25,139.25,9.087499999999991,3.937499999999998,17.54214567833706,2020-07-01,0.0037919883162945926,0.07020655122052993,0.058105570623826416,0.001643021072397245,0.007319902223382875
7,1943.7142857142858,169.57142857142858,72.57142857142857,43.77500000000001,42.34999999999998,29.15062177724519,2020-08-01,0.022521314126120837,0.087240923122152,0.0373364692047626,0.021788181684550923,0.014997380011812165
6,2706.8333333333335,228.66666666666666,121.33333333333333,51.31249999999997,37.44999999999999,39.77113510449502,2020-09-01,0.018956652915460857,0.08447755680068961,0.04482482605750877,0.013835354965827223,0.014692864394247284
11,1444.8181818181818,131.36363636363637,77.36363636363636,23.172727272727276,15.22500000000001,17.16983712264569,2020-10-01,0.01603850751903354,0.0909205310514063,0.05354558610709117,0.010537658088466628,0.011883735502995192
6,2492.3333333333335,180.16666666666666,110.0,36.02083333333331,43.724999999999994,30.023758994613992,2020-11-01,0.014452654808078095,0.07228835094289153,0.04413534840176541,0.01754380098970175,0.012046446032344787
7,2049.0,184.42857142857142,105.42857142857143,33.00714285714284,25.849999999999994,35.93044413135173,2020-12-01,0.01610890329777591,0.09000906365474447,0.05145367078017151,0.012615910200097606,0.017535599868888106
7,2319.285714285714,184.42857142857142,101.14285714285714,38.25714285714283,29.375000000000007,47.13066878876413,2021-01-01,0.016495226362796416,0.07951955651370496,0.043609485679088386,0.012665537419156148,0.020321199970517335
7,1744.142857142857,149.0,109.14285714285714,12.303571428571429,9.7,21.40819755652137,2021-02-01,0.0070542222950282585,0.08542878204603162,0.06257678761569334,0.005561471045949709,0.012274337201707723
12,1900.3333333333333,149.5,94.33333333333333,23.920833333333317,19.950000000000003,28.208410321724717,2021-03-01,0.012587703911594448,0.07867040870022804,0.04964041396246272,0.010498158217856518,0.014843927550460297
3,3014.6666666666665,212.33333333333334,133.33333333333334,38.749999999999964,30.399999999999952,35.176305945906236,2021-04-01,0.012853825740822633,0.07043343653250775,0.04422821760283061,0.010084033613445363,0.011668389853794639
9,1683.4444444444443,125.0,75.11111111111111,22.411111111111115,20.65,13.191753526772374,2021-05-01,0.01331265263018943,0.07425252458583592,0.04461751699557785,0.012266517061580093,0.007836168024615627
6,2463.0,195.16666666666666,113.33333333333333,38.0833333333333,32.7,35.13244108607687,2021-06-01,0.015462173501150344,0.07923940993368521,0.04601434564893761,0.013276492082825823,0.014264084890814805
4,2276.5,178.25,109.25,37.82499999999993,19.900000000000006,45.69008827597791,2021-07-01,0.01661541840544693,0.07830002196354052,0.04799033604217,0.008741489128047444,0.020070322106733103
5,1510.2,105.0,64.4,20.074999999999996,19.549999999999983,7.072702807272477,2021-08-01,0.013292941332273867,0.06952721493841875,0.042643358495563506,0.012945305257581766,0.004683288840731345
6,2007.0,175.33333333333334,93.0,38.87916666666667,33.18749999999999,33.803633002484624,2021-09-01,0.019371782095997343,0.08736090350440126,0.04633781763826607,0.01653587443946188,0.016842866468602204
10,1809.0,132.4,90.2,20.670000000000005,23.337500000000002,20.36502243772122,2021-10-01,0.011426202321724713,0.07318960751796573,0.049861802100608074,0.012900773908236596,0.011257613287850314
12,1699.5,135.33333333333334,72.58333333333333,29.10208333333333,25.512500000000014,22.413324107277766,2021-11-01,0.01712390899284103,0.07963126409728352,0.04270863979601843,0.01501176816710798,0.013188187176980152
4,3304.75,264.0,173.0,41.88749999999996,46.44999999999991,54.90194478947591,2021-12-01,0.012674937589832805,0.07988501399500719,0.052348891746728195,0.014055526136621503,0.016613040257046952
4,2295.75,168.75,81.75,38.10624999999996,3.625,69.1461989043263,2022-01-01,0.016598606120004338,0.07350539039529566,0.035609278013721005,0.0015790046825656103,0.030119219821115668
4,1233.0,94.25,43.75,25.000000000000004,24.275000000000006,21.42455756058142,2022-02-01,0.020275750202757504,0.07643957826439578,0.03548256285482563,0.01968775344687754,0.017375959092117938
5,2038.8,122.2,105.4,11.27500000000001,10.624999999999991,16.408277255702405,2022-03-01,0.0055302138512850745,0.059937217971355705,0.05169707671179125,0.005211398862075727,0.008048007286493235
1,2480.0,157.0,111.0,24.375000000000007,24.375000000000007,,2022-04-01,0.009828629032258068,0.06330645161290323,0.044758064516129036,0.009828629032258068,
7,1645.857142857143,114.57142857142857,85.71428571428571,12.828571428571435,17.474999999999998,19.255688707990878,2022-05-01,0.007794462286259876,0.0696120128461071,0.05207881260307264,0.010617567919451435,0.011699489710609854
6,1614.1666666666667,107.33333333333333,79.33333333333333,15.7875,15.587499999999999,8.616274571994557,2022-06-01,0.0097805885389778,0.0664945792462571,0.049148167268972635,0.00965668559628291,0.005337908872686354
5,2123.2,142.0,115.8,13.015,17.674999999999997,8.524791053157845,2022-07-01,0.006129898266767145,0.06688018085908064,0.05454031650339111,0.008324698568198945,0.004015067376204712
5,1205.6,100.6,59.0,14.105000000000013,13.65,26.195559022475543,2022-08-01,0.011699568679495698,0.08344392833443928,0.048938287989382885,0.011322163238221633,0.021728234092962463
8,1897.625,135.0,86.875,21.259375000000002,13.96249999999999,23.4190510722574,2022-09-01,0.01120314867268296,0.07114155852710626,0.04578091034846189,0.0073578815624794095,0.012341242907454001
7,1514.4285714285713,98.57142857142857,75.14285714285714,10.867857142857138,11.799999999999994,11.753684832547497,2022-10-01,0.007176209791529099,0.06508819922648806,0.04961796056975757,0.007791717762475234,0.007761135159686113
8,1842.75,113.875,98.75,11.475000000000001,15.725000000000001,25.342803289522422,2022-11-01,0.0062271062271062275,0.06179622846289513,0.05358838692172026,0.008533441866775201,0.013752708337822505
2,2729.5,143.5,151.0,8.337499999999997,8.337499999999997,9.669685232726035,2022-12-01,0.003054588752518775,0.052573731452647,0.05532148745191427,0.003054588752518775,0.0035426580812332057
6,1335.8333333333333,92.83333333333333,58.333333333333336,17.88333333333333,22.7625,25.326688821610034,2023-01-01,0.013387398627573297,0.0694946974422957,0.04366812227074236,0.01703992514036182,0.01895946761443047
10,1723.4,124.2,82.1,18.957500000000003,19.75,14.785315772752373,2023-02-01,0.011000058024834631,0.07206684460949286,0.04763838923059069,0.011459904839271208,0.008579155026547738
8,2045.875,151.5,86.125,27.671874999999982,9.0,42.6128992825864,2023-03-01,0.013525691941100986,0.07405144498075396,0.04209690230341541,0.004399095741430928,0.020828691529338986
7,1403.142857142857,124.57142857142857,50.42857142857143,30.960714285714307,22.000000000000007,24.12475326792165,2023-04-01,0.02206526165750358,0.08878028914681328,0.03593972714314804,0.01567908776216657,0.01719336926037992
13,1620.6153846153845,136.46153846153845,93.84615384615384,16.032692307692322,12.200000000000005,28.67820452999285,2023-05-01,0.009892965635086397,0.0842035314220619,0.05790772735902791,0.007528004556673631,0.017695873309754466
7,1574.0,124.0,82.42857142857143,14.182142857142866,8.674999999999995,16.751142462815018,2023-06-01,0.009010255944817577,0.07878017789072427,0.05236885097113814,0.005511435832274457,0.010642403089463163
3,2335.0,140.0,110.66666666666667,11.758333333333328,4.85,13.08530505312479,2023-07-01,0.0050356887937187695,0.059957173447537475,0.04739471805852962,0.002077087794432548,0.005603985033458154
4,815.75,56.5,40.75,9.818750000000001,9.7375,8.777987976561983,2023-08-01,0.01203646950658903,0.0692614158749617,0.04995403003371131,0.011936867912963531,0.010760634969735805
8,1218.875,98.5,50.75,25.699999999999996,21.999999999999993,18.97135528707876,2023-09-01,0.021085016921341397,0.08081222438724234,0.0416367552045944,0.01804943082760742,0.015564643861822387
14,1413.0,131.35714285714286,52.357142857142854,31.426785714285717,23.85,25.370530042607644,2023-10-01,0.022241178849459108,0.0929632999696694,0.03705388737235871,0.016878980891719745,0.017955081417273634
15,1781.8666666666666,126.66666666666667,107.0,8.371666666666666,6.975000000000008,22.44329136693086,2023-11-01,0.004698256510026938,0.07108650104759055,0.06004938641125412,0.003914434301107457,0.012595382015263504
4,1807.5,119.75,72.25,25.575000000000003,27.849999999999994,14.6009988242814,2023-12-01,0.014149377593360997,0.06625172890733057,0.03997233748271092,0.015408022130013828,0.008078007648288464
3,1788.6666666666667,112.0,78.0,19.27500000000002,5.300000000000001,26.266863630818236,2024-01-01,0.010776183376817006,0.06261647409616102,0.04360790160268356,0.0029631010063361912,0.014685164161843962
