File,Word Count,Positive,Negative,sentiment_score_economic,Year,Month
20111111,2265,239,150,21.12499999999999,2011,11
20111129,1986,213,127,35.425000000000026,2011,11
20120411,3888,339,272,4.350000000000007,2012,04
20120606,4359,336,276,15.900000000000018,2012,06
20121011,884,97,72,8.9,2012,10
20121113,4680,437,231,88.47499999999995,2012,11
20130104,4585,366,321,-16.249999999999968,2013,01
20130211,3300,254,237,2.874999999999991,2013,02
20130302,4102,289,229,28.325000000000006,2013,03
20130404,2792,192,105,46.249999999999964,2013,04
20130416,886,89,44,23.299999999999997,2013,04
20130602,1172,153,82,18.55,2013,06
20140305,453,58,17,21.200000000000006,2014,03
20140325,288,45,2,23.425,2014,03
20140331,2321,242,167,28.774999999999977,2014,03
20140415,665,78,38,19.0,2014,04
20140416,3329,177,152,12.499999999999998,2014,04
20140501,2025,160,77,19.325000000000006,2014,05
20140515,314,38,14,14.325000000000001,2014,05
20140521,487,74,36,20.699999999999996,2014,05
20140702,3105,292,230,21.37500000000001,2014,07
20140822,3579,276,235,7.499999999999968,2014,08
20140918,384,38,28,4.55,2014,09
20141017,4387,371,178,143.27500000000026,2014,10
20141030,502,61,38,16.500000000000004,2014,10
20141107,943,95,69,15.974999999999998,2014,11
20150303,2600,276,146,29.475000000000065,2015,03
20150327,4003,317,230,39.775000000000034,2015,03
20150402,767,76,21,27.275000000000002,2015,04
20150506,2081,156,136,-5.575000000000002,2015,05
20150522,2182,178,136,34.675000000000004,2015,05
20150710,2574,170,154,13.050000000000004,2015,07
20150924,6800,423,342,20.650000000000013,2015,09
20150930,676,71,23,21.599999999999998,2015,09
20151020,450,53,15,23.45,2015,10
20151112,374,34,13,8.700000000000001,2015,11
20151202,3339,189,156,22.974999999999987,2015,12
20160329,3146,168,196,1.4500000000000077,2016,03
20160606,3288,244,179,43.74999999999999,2016,06
20160826,4250,239,237,-3.999999999999996,2016,08
20160929,446,67,22,26.924999999999986,2016,09
20161014,4320,261,185,23.350000000000012,2016,10
20161219,1241,107,32,49.47500000000003,2016,12
20170112,656,71,10,28.05,2017,01
20170118,1682,137,90,21.349999999999994,2017,01
20170119,4182,356,213,37.99999999999981,2017,01
20170303,2810,191,149,31.400000000000006,2017,03
20170323,848,98,25,36.325000000000024,2017,03
20170328,2620,252,65,70.54999999999997,2017,03
20170505,4396,326,123,95.79999999999994,2017,05
20170825,4484,344,293,-11.474999999999996,2017,08
20170926,5681,347,261,27.92500000000001,2017,09
20171004,360,34,10,8.075000000000001,2017,10
20171015,1046,91,46,20.64999999999999,2017,10
20171020,2779,165,157,15.725,2017,10
20171107,505,68,16,26.65,2017,11
20000202,174988,13095,5987,3637.2500000000573,2000,02
20000321,56447,5574,1755,1917.6499999999976,2000,03
20000516,43739,4010,1872,1137.8000000000081,2000,05
20000628,50688,3578,2187,775.9000000000073,2000,06
20000822,45592,3784,1810,1110.0499999999938,2000,08
20001003,38950,3025,1972,702.6000000000066,2000,10
20001115,47584,4018,2659,906.7500000000165,2000,11
20001219,60024,4910,2991,933.6750000000105,2000,12
20010131,202102,17334,9406,3290.1499999999323,2001,01
20010320,57114,4716,2792,1008.8250000000049,2001,03
20010515,58632,4633,3860,751.3999999999997,2001,05
20010627,57148,4520,3479,676.9000000000034,2001,06
20010821,62171,5089,3458,836.5750000000079,2001,08
20011002,42644,3300,3374,-61.89999999999952,2001,10
20011106,48888,4042,3357,539.0749999999964,2001,11
20011211,51330,3931,3315,411.24999999999676,2001,12
20020130,153694,13208,7001,2970.3249999999957,2002,01
20020319,52469,4850,2734,1084.0500000000052,2002,03
20020507,41420,3860,2314,913.8000000000014,2002,05
20020626,96554,9895,4063,2864.7500000000146,2002,06
20020813,87196,8652,4617,1981.4500000000041,2002,08
20020924,65883,6250,3311,1601.7000000000162,2002,09
20021106,109773,9393,5961,2149.0749999999875,2002,11
20021210,64839,6256,3912,1371.1749999999965,2002,12
20030129,140864,12079,6298,2928.400000000037,2003,01
20030318,35567,3123,2158,513.049999999996,2003,03
20030506,3885,204,182,31.625000000000025,2003,05
20030625,61338,5441,3355,1317.3249999999825,2003,06
20030812,42297,3562,1840,773.5750000000039,2003,08
20030916,43831,4141,2247,1145.3499999999858,2003,09
20031028,40175,3710,2086,981.7499999999889,2003,10
20031209,48323,4131,2638,900.0000000000007,2003,12
20040128,15520,1243,391,392.9000000000007,2004,01
20040316,34767,3017,1595,713.9000000000005,2004,03
20040504,3041,264,119,66.02499999999998,2004,05
20040630,2875,252,93,73.19999999999996,2004,06
20040810,36087,2834,1532,742.7000000000023,2004,08
20040921,2518,181,101,38.92500000000001,2004,09
20041110,2214,167,106,37.9,2004,11
20041214,2439,188,109,47.35000000000004,2004,12
20050202,4317,329,130,95.04999999999998,2005,02
20050322,2673,195,104,47.975,2005,03
20050503,2548,179,116,33.374999999999986,2005,05
20050630,2697,151,124,25.650000000000013,2005,06
20050809,2072,131,75,29.80000000000002,2005,08
20050920,2193,145,127,11.500000000000004,2005,09
20051101,2266,128,125,3.675000000000001,2005,11
20051213,2218,158,91,40.099999999999994,2005,12
20060131,4020,268,115,66.37499999999993,2006,01
20060328,2737,172,99,42.024999999999984,2006,03
20060510,2912,205,90,54.39999999999998,2006,05
20060629,36994,2880,1544,647.8000000000033,2006,06
20060808,2334,156,85,36.750000000000014,2006,08
20060920,2339,156,96,41.45000000000003,2006,09
20061025,2748,174,139,18.224999999999984,2006,10
20061212,2644,189,117,31.950000000000006,2006,12
20070131,4642,335,136,80.99999999999999,2007,01
20070321,2561,177,127,23.699999999999992,2007,03
20070509,2573,208,125,34.09999999999999,2007,05
20070628,2869,160,123,18.0,2007,06
20070807,2811,204,135,31.674999999999986,2007,08
20070918,3544,206,189,13.624999999999984,2007,09
20071031,7184,438,409,27.87500000000002,2007,10
20071211,49112,3294,2978,230.64999999999625,2007,12
20080130,15782,1021,697,124.67499999999944,2008,01
20080318,3846,231,193,21.850000000000005,2008,03
20080430,8330,529,411,58.00000000000009,2008,04
20080805,3295,201,166,14.774999999999991,2008,08
20080916,2900,156,170,0.42500000000000204,2008,09
20081029,5042,294,245,12.774999999999999,2008,10
20081216,4828,284,271,16.650000000000016,2008,12
20090128,18496,1231,726,209.07500000000005,2009,01
20090318,4100,233,201,21.574999999999992,2009,03
20090429,3990,225,201,20.924999999999994,2009,04
20090624,5196,305,264,21.22499999999999,2009,06
20090812,4403,266,200,35.29999999999999,2009,08
20090923,4536,299,199,61.22499999999994,2009,09
20091104,8780,602,404,121.30000000000004,2009,11
20091216,4966,339,218,71.775,2009,12
20100127,6598,440,236,94.62499999999999,2010,01
20100316,4091,257,191,43.52499999999998,2010,03
20100428,4302,315,218,66.44999999999996,2010,04
20100623,4910,324,200,73.99999999999999,2010,06
20100810,4081,270,192,52.99999999999991,2010,08
20100921,3674,213,154,38.225,2010,09
20101103,4407,295,218,52.25,2010,11
20101214,4115,273,169,55.12499999999995,2010,12
20110126,6270,457,215,116.14999999999992,2011,01
20110315,4149,305,181,64.42499999999997,2011,03
20110427,4735,295,196,57.749999999999986,2011,04
20110622,4283,256,197,30.22499999999998,2011,06
20110809,4043,246,207,22.525,2011,08
20110921,5057,340,275,43.92499999999997,2011,09
20111102,4639,314,226,53.29999999999993,2011,11
20111213,4673,312,207,55.04999999999998,2011,12
20120125,6806,467,237,106.37499999999999,2012,01
20120313,4019,259,172,58.04999999999994,2012,03
20120425,4556,327,208,59.34999999999986,2012,04
20120620,4969,354,266,54.099999999999966,2012,06
20120801,4446,305,203,49.99999999999997,2012,08
20120913,4873,335,254,59.350000000000016,2012,09
20121024,4195,264,163,60.89999999999997,2012,10
20121212,4690,288,246,41.14999999999997,2012,12
20130130,6726,471,244,105.02499999999972,2013,01
20130320,4669,258,220,40.775000000000006,2013,03
20130501,4464,290,190,60.47499999999999,2013,05
20130619,5228,324,221,66.92499999999997,2013,06
20130731,4675,324,166,84.50000000000001,2013,07
20130918,4493,294,223,48.59999999999997,2013,09
20131030,4873,311,205,63.12499999999993,2013,10
20131218,5474,384,253,78.99999999999999,2013,12
20140129,7328,531,252,128.62500000000006,2014,01
20140319,5204,324,236,53.62500000000001,2014,03
20140430,3765,207,168,24.60000000000003,2014,04
20140618,4919,288,204,51.824999999999946,2014,06
20140730,5155,320,207,61.625000000000014,2014,07
20140917,5177,313,213,65.55,2014,09
20141029,5395,328,231,61.075,2014,10
20141217,4228,254,181,46.62499999999996,2014,12
20150128,7819,528,309,100.72499999999997,2015,01
20150318,5337,323,190,73.09999999999997,2015,03
20150429,4958,282,204,41.45,2015,04
20150617,5241,316,187,66.49999999999999,2015,06
20150729,5484,318,213,60.35000000000001,2015,07
20150917,4850,286,253,29.325000000000017,2015,09
20151028,5311,337,255,51.10000000000002,2015,10
20151216,5069,293,227,40.175000000000054,2015,12
20160127,7704,481,294,79.0500000000002,2016,01
20160316,5078,278,246,28.55000000000001,2016,03
20160427,6026,334,253,43.87500000000002,2016,04
20160615,5363,296,262,25.125,2016,06
20160727,6646,402,303,58.04999999999996,2016,07
20160921,5821,343,250,49.775,2016,09
20161102,6024,374,227,86.2499999999999,2016,11
20161214,5465,344,222,60.050000000000004,2016,12
20170201,7803,554,264,128.12499999999974,2017,02
20170315,5813,360,210,80.47500000000002,2017,03
20170503,5628,325,215,58.949999999999974,2017,05
20170614,5533,297,198,57.149999999999984,2017,06
20170726,4907,287,199,48.824999999999996,2017,07
20170920,5610,344,258,43.87499999999996,2017,09
20171101,4977,291,241,31.00000000000001,2017,11
20171213,4933,302,190,68.84999999999991,2017,12
20180131,7786,600,227,156.89999999999975,2018,01
20180321,4863,303,187,65.62499999999997,2018,03
20180502,5272,334,176,81.6999999999999,2018,05
20180613,4769,294,174,69.09999999999992,2018,06
20180801,5464,357,225,70.94999999999993,2018,08
20180926,4740,310,192,70.32499999999993,2018,09
20181108,5507,369,234,72.00000000000003,2018,11
20181219,5625,362,267,57.149999999999956,2018,12
20190130,8977,640,323,137.12500000000017,2019,01
20190320,6293,401,284,74.77499999999993,2019,03
20190501,6165,422,236,94.62499999999994,2019,05
20190619,5457,326,258,40.87499999999997,2019,06
20190731,6952,442,346,69.72499999999992,2019,07
20190918,6925,424,342,44.89999999999995,2019,09
20191030,8170,532,376,84.07499999999992,2019,10
20191211,5600,355,254,63.69999999999997,2019,12
20200129,8473,620,311,135.89999999999975,2020,01
20200315,6450,394,377,-0.3500000000000201,2020,03
20200429,6167,413,385,-9.850000000000003,2020,04
20200610,6557,466,337,58.72499999999992,2020,06
20200729,5911,356,300,34.449999999999974,2020,07
20200916,6412,506,284,117.57499999999983,2020,09
20201105,6171,421,320,59.24999999999992,2020,11
20201216,5488,400,274,71.44999999999996,2020,12
20210127,8151,641,326,139.62499999999986,2021,01
20210317,5741,425,249,95.09999999999982,2021,03
20210428,5830,430,271,77.34999999999995,2021,04
20210616,6257,454,260,101.6499999999998,2021,06
20210728,6824,513,313,104.99999999999973,2021,07
20210922,5713,412,283,76.19999999999999,2021,09
20211103,5469,388,267,69.44999999999997,2021,11
20211215,6124,421,270,85.64999999999982,2021,12
20220126,8660,636,309,141.82499999999985,2022,01
20220316,5726,334,283,36.27500000000006,2022,03
20220504,5228,293,271,29.47500000000001,2022,05
20220615,5269,287,281,15.6,2022,06
20220727,5643,306,304,17.674999999999997,2022,07
20220921,5248,282,272,19.92499999999998,2022,09
20221102,5361,288,287,18.4,2022,11
20221214,5185,270,287,15.174999999999995,2022,12
20230201,5861,334,292,32.39999999999997,2023,02
20230322,4991,261,217,25.2,2023,03
20230503,5493,319,285,20.050000000000008,2023,05
20230614,4701,260,201,36.099999999999994,2023,06
20230726,4632,273,220,26.849999999999987,2023,07
20230920,4393,245,223,25.29999999999999,2023,09
20231101,4660,269,208,39.249999999999964,2023,11
20231213,4560,243,204,30.75,2023,12
20240131,5038,310,222,49.57500000000006,2024,01
