Value,Date
35.05000000000001,tarullo20100226a
29.92500000000002,tarullo20100318a
6.324999999999998,tarullo20100326a
22.19999999999999,tarullo20100408a
18.474999999999994,tarullo20100413a
22.500000000000014,tarullo20100917a
8.625,tarullo20101112a
-22.274999999999967,tarullo20110331a
-8.450000000000003,tarullo20110603a
57.175000000000125,tarullo20110915a
-41.12500000000008,tarullo20111020a
47.20000000000002,tarullo20111104a
-10.200000000000005,tarullo20111109a
-23.175,tarullo20120410a
-6.950000000000004,tarullo20120502a
26.725000000000016,tarullo20120612a
6.924999999999997,tarullo20121010a
44.27500000000004,tarullo20121128a
45.17500000000001,tarullo20121204a
33.62500000000002,tarullo20130222a
43.74999999999999,tarullo20130503a
7.774999999999975,tarullo20130920a
46.92500000000003,tarullo20131018a
45.47500000000001,tarullo20131122a
40.725,tarullo20140225a
60.2250000000001,tarullo20140327a
48.27500000000001,tarullo20140409a
24.800000000000047,tarullo20140508a
37.175000000000104,tarullo20140609a
-2.2750000000000306,tarullo20140625a
29.575000000000045,tarullo20141020a
49.92500000000002,tarullo20141107a
36.750000000000014,tarullo20141120a
27.674999999999994,tarullo20150130a
38.475000000000016,tarullo20150430a
3.65,tarullo20150504
16.37500000000001,tarullo20150928a
50.65000000000004,tarullo20151105a
22.950000000000053,tarullo20151117a
10.524999999999999,tarullo20151202a
60.17500000000006,tarullo20160520a
26.375,tarullo20160712a
-63.29999999999996,tarullo20160926a
29.375000000000014,tarullo20161021a
-26.07499999999996,tarullo20161202a
-52.074999999999925,tarullo20170404a
37.87499999999992,waller20210329a
4.450000000000002,waller20210513a
29.374999999999996,waller20210805a
32.12500000000001,waller20211019a
49.725,waller20211117a
27.524999999999974,waller20211119a
-16.924999999999997,waller20211217a
-0.4,waller20220218a
22.05,waller20220224a
-8.275000000000006,waller20220324a
17.474999999999998,waller20220506a
-20.924999999999972,waller20220530a
15.575000000000001,waller20220603a
28.449999999999996,waller20220618a
6.9249999999999945,waller20220714a
27.925,waller20220909a
24.525000000000002,waller20221006a
26.999999999999993,waller20221014a
13.050000000000006,waller20221116a
22.9,waller20230120a
19.7,waller20230208a
7.4500000000000055,waller20230210a
9.075,waller20230302a
-8.324999999999996,waller20230331a
9.350000000000001,waller20230414a
39.600000000000044,waller20230420a
-54.749999999999936,waller20230511a
4.525000000000005,waller20230524a
8.674999999999995,waller20230616a
6.425000000000001,waller20230622a
3.5749999999999984,waller20230713a
62.8499999999999,waller20231010a
25.77499999999998,waller20231018a
15.375,waller20231026a
2.5500000000000007,waller20231107a
10.85,waller20231128a
47.42500000000002,warsh20060718a
42.32500000000008,warsh20061121a
55.100000000000065,warsh20070305a
65.30000000000003,warsh20070605a
32.425000000000004,warsh20070921a
20.850000000000005,warsh20071005a
22.700000000000024,warsh20071107a
30.05000000000001,warsh20080414a
33.399999999999984,warsh20080521a
8.575000000000001,warsh20080728a
6.925000000000002,warsh20081106a
-13.725000000000009,warsh20090406a
22.100000000000016,warsh20090616a
30.47500000000001,warsh20090925a
17.399999999999995,warsh20100203a
23.875000000000004,warsh20100326a
26.07500000000002,warsh20100628a
22.250000000000014,warsh20101108a
-2.125000000000056,yellen20101011a
20.75,yellen20101201a
16.425000000000008,yellen20110108a
36.24999999999997,yellen20110225a
-7.000000000000008,yellen20110304a
37.524999999999956,yellen20110411a
50.62500000000002,yellen20110506a
13.549999999999997,yellen20110601a
11.299999999999992,yellen20110609a
14.625000000000012,yellen20111021a
21.12499999999999,yellen20111111a
35.425000000000026,yellen20111129a
4.350000000000007,yellen20120411a
15.900000000000018,yellen20120606a
8.9,yellen20121011a
88.47499999999995,yellen20121113a
-16.249999999999968,yellen20130104a
2.874999999999991,yellen20130211a
28.325000000000006,yellen20130302a
46.249999999999964,yellen20130404a
23.299999999999997,yellen20130416a
18.55,yellen20130602a
21.200000000000006,yellen20140305a
23.425,yellen20140325a
28.774999999999977,yellen20140331a
19.0,yellen20140415a
12.499999999999998,yellen20140416a
19.325000000000006,yellen20140501a
14.325000000000001,yellen20140515a
20.699999999999996,yellen20140521a
21.37500000000001,yellen20140702a
7.499999999999968,yellen20140822a
4.55,yellen20140918a
143.27500000000026,yellen20141017a
16.500000000000004,yellen20141030a
15.974999999999998,yellen20141107a
29.475000000000065,yellen20150303a
39.775000000000034,yellen20150327a
27.275000000000002,yellen20150402a
-5.575000000000002,yellen20150506a
34.675000000000004,yellen20150522a
13.050000000000004,yellen20150710a
20.650000000000013,yellen20150924a
21.599999999999998,yellen20150930a
23.45,yellen20151020a
8.700000000000001,yellen20151112a
22.974999999999987,yellen20151202a
1.4500000000000077,yellen20160329a
43.74999999999999,yellen20160606a
-3.999999999999996,yellen20160826a
26.924999999999986,yellen20160929a
23.350000000000012,yellen20161014a
49.47500000000003,yellen20161219a
28.05,yellen20170112a
21.349999999999994,yellen20170118a
37.99999999999981,yellen20170119a
31.400000000000006,yellen20170303a
36.325000000000024,yellen20170323a
70.54999999999997,yellen20170328a
95.79999999999994,yellen20170505a
-11.474999999999996,yellen20170825a
27.92500000000001,yellen20170926a
8.075000000000001,yellen20171004a
20.64999999999999,yellen20171015a
15.725,yellen20171020a
26.65,yellen20171107a
